artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,4efd8d6e-df4e-4e15-8233-1b06d43a35b3,,The Battle at Garden’s Gate,Heat Above,https://www.last.fm/music/Greta+Van+Fleet/_/Heat+Above,"29 Mar 2024, 20:12"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,c9c170a5-8de4-45fa-967c-29b0b374f259,,The Battle at Garden’s Gate,Age of Machine,https://www.last.fm/music/Greta+Van+Fleet/_/Age+of+Machine,"29 Mar 2024, 20:05"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,07e527ce-c0e6-4376-95af-4cb109048800,0047500a-c1ff-45b4-97ae-67c59166c646,Anthem of the Peaceful Army,When The Curtain Falls,https://www.last.fm/music/Greta+Van+Fleet/_/When+The+Curtain+Falls,"29 Mar 2024, 20:01"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,85f8c2ba-ea25-433a-83fb-5ac0acd25a03,1d2a4612-587f-4cf6-9c8a-8136aa2763dd,From The Fires,Safari Song,https://www.last.fm/music/Greta+Van+Fleet/_/Safari+Song,"29 Mar 2024, 19:57"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,9bcb970b-cff2-442d-8ddc-17ca050af788,,The Battle at Garden’s Gate,Stardust Chords,https://www.last.fm/music/Greta+Van+Fleet/_/Stardust+Chords,"29 Mar 2024, 19:52"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,07aaf357-479d-4381-83f3-ad4c0685fb14,1d2a4612-587f-4cf6-9c8a-8136aa2763dd,From The Fires,Talk On The Street,https://www.last.fm/music/Greta+Van+Fleet/_/Talk+On+The+Street,"29 Mar 2024, 19:48"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,89243ed5-630b-496d-a055-9b255501465a,,The Battle at Garden’s Gate,The Weight of Dreams,https://www.last.fm/music/Greta+Van+Fleet/_/The+Weight+of+Dreams,"29 Mar 2024, 19:39"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,21a0543b-3c6d-44e9-a9b2-dc2bda2fffdf,1d2a4612-587f-4cf6-9c8a-8136aa2763dd,From The Fires,Black Smoke Rising,https://www.last.fm/music/Greta+Van+Fleet/_/Black+Smoke+Rising,"29 Mar 2024, 19:35"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,09ec8ef0-1619-4187-a872-f8685f9984dd,0047500a-c1ff-45b4-97ae-67c59166c646,Anthem of the Peaceful Army,Brave New World,https://www.last.fm/music/Greta+Van+Fleet/_/Brave+New+World,"29 Mar 2024, 19:30"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,391bfe76-733f-47b0-b18a-88e7173ae36b,1d2a4612-587f-4cf6-9c8a-8136aa2763dd,From The Fires,Highway Tune,https://www.last.fm/music/Greta+Van+Fleet/_/Highway+Tune,"29 Mar 2024, 19:27"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,a09b0f73-50b5-4e43-85d7-933b4b77ce90,,The Battle at Garden’s Gate,Built by Nations,https://www.last.fm/music/Greta+Van+Fleet/_/Built+by+Nations,"29 Mar 2024, 19:23"
ee58c59f-8e7f-4430-b8ca-236c4d3745ae,Alice Cooper,7b674751-2827-4c3c-9c52-f29d6206363c,5ab8297e-100c-46b4-8744-a3e642be13af,Mascara & Monsters: The Best of Alice Cooper,Poison,https://www.last.fm/music/Alice+Cooper/_/Poison,"29 Mar 2024, 19:18"
2c560b38-d7a9-4b2a-9ee3-e183b9549248,White Ward,697ec765-fec8-4e8f-8d4b-28f0a6e0603e,29032c99-27c1-4ff3-9ebe-f52bcd784659,False Light,Cronus,https://www.last.fm/music/White+Ward/_/Cronus,"29 Mar 2024, 19:00"
9e87093d-5880-4123-8c89-623ea882d4a0,iamjj,,,A Different Kind of Blues,A Different Kind of Blues,https://www.last.fm/music/iamjj/_/A+Different+Kind+of+Blues,"29 Mar 2024, 18:57"
,Женя Трофимов,,,Ночь,Ночь,https://www.last.fm/music/%D0%96%D0%B5%D0%BD%D1%8F+%D0%A2%D1%80%D0%BE%D1%84%D0%B8%D0%BC%D0%BE%D0%B2/_/%D0%9D%D0%BE%D1%87%D1%8C,"29 Mar 2024, 18:54"
,Appliexe,,17a72345-a6d6-4f87-aa76-1fa322c930aa,Междометия,Хрустальное небо,https://www.last.fm/music/Appliexe/_/%D0%A5%D1%80%D1%83%D1%81%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B5+%D0%BD%D0%B5%D0%B1%D0%BE,"29 Mar 2024, 18:50"
4e58db08-8bdf-4bd9-a138-98beb1aa1867,Before I Turn,f34fce79-30ec-444f-97f5-1b328cf7c407,,Cold,Cold,https://www.last.fm/music/Before+I+Turn/_/Cold,"29 Mar 2024, 18:47"
,Droid Bishop,,,Into The Abstract,Weight of the World,https://www.last.fm/music/Droid+Bishop/_/Weight+of+the+World,"29 Mar 2024, 18:43"
efba7189-be46-40d9-9896-8c39ee4b7901,Эпидемия,,3a899c9b-fdf6-40c0-9e78-037696b9c6c8,Жизнь в сумерках,Жизнь в Сумерках,https://www.last.fm/music/%D0%AD%D0%BF%D0%B8%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F/_/%D0%96%D0%B8%D0%B7%D0%BD%D1%8C+%D0%B2+%D0%A1%D1%83%D0%BC%D0%B5%D1%80%D0%BA%D0%B0%D1%85,"29 Mar 2024, 18:38"
,Green Apelsin,,,Сердце не бьётся,Сердце не бьётся,https://www.last.fm/music/Green+Apelsin/_/%D0%A1%D0%B5%D1%80%D0%B4%D1%86%D0%B5+%D0%BD%D0%B5+%D0%B1%D1%8C%D1%91%D1%82%D1%81%D1%8F,"29 Mar 2024, 18:35"
,Rozgi,,,Заложные,Заложные,https://www.last.fm/music/Rozgi/_/%D0%97%D0%B0%D0%BB%D0%BE%D0%B6%D0%BD%D1%8B%D0%B5,"29 Mar 2024, 18:31"
,Рубеж Веков,,,Ванюша,Ванюша,https://www.last.fm/music/%D0%A0%D1%83%D0%B1%D0%B5%D0%B6+%D0%92%D0%B5%D0%BA%D0%BE%D0%B2/_/%D0%92%D0%B0%D0%BD%D1%8E%D1%88%D0%B0,"29 Mar 2024, 18:28"
eabd8df4-03cd-4644-8ad1-f50fb952c567,Пикник,3820afec-f123-396d-bc05-518034879487,b992bc57-54be-4617-9a7b-ece7048f0487,Харакири,Настоящие дни,https://www.last.fm/music/%D0%9F%D0%B8%D0%BA%D0%BD%D0%B8%D0%BA/_/%D0%9D%D0%B0%D1%81%D1%82%D0%BE%D1%8F%D1%89%D0%B8%D0%B5+%D0%B4%D0%BD%D0%B8,"29 Mar 2024, 18:24"
0783b768-6719-450b-a7e1-7e891da17af3,Сплин,8c4acc1a-4ce9-4f4c-adef-0c88d408dfe0,d86237dc-f65f-4613-b671-dc6561b176a2,Резонанс. Часть 2,Оркестр,https://www.last.fm/music/%D0%A1%D0%BF%D0%BB%D0%B8%D0%BD/_/%D0%9E%D1%80%D0%BA%D0%B5%D1%81%D1%82%D1%80,"29 Mar 2024, 18:20"
8f2beaaf-538e-49a8-96c2-fb3c5524c351,КняZz,28a00c41-cf0d-47d9-bf45-2cb5f79de334,188a7b0c-f35f-4553-b522-384481487a63,Предвестник,"Таких, как ты, мир наш не знал","https://www.last.fm/music/%D0%9A%D0%BD%D1%8FZz/_/%D0%A2%D0%B0%D0%BA%D0%B8%D1%85,+%D0%BA%D0%B0%D0%BA+%D1%82%D1%8B,+%D0%BC%D0%B8%D1%80+%D0%BD%D0%B0%D1%88+%D0%BD%D0%B5+%D0%B7%D0%BD%D0%B0%D0%BB","29 Mar 2024, 18:16"
,deFocus,,,There Is a Place For Me On Earth,watch me bleed,https://www.last.fm/music/deFocus/_/watch+me+bleed,"29 Mar 2024, 14:04"
9f84804d-0aaf-46ab-ba89-94b3e5b65edb,Drummatix,a9888f32-18e1-4984-93bd-01d6d224424b,65cc0393-6442-4d91-8031-0c0b12b47ec9,ТАЙЛАГАН,Воздух,https://www.last.fm/music/Drummatix/_/%D0%92%D0%BE%D0%B7%D0%B4%D1%83%D1%85,"29 Mar 2024, 14:00"
72b357ac-defe-4d96-9455-a8a07ff87dcb,Wildways,,,Симптомы. ASMR Deluxe Version,Верить в людей,https://www.last.fm/music/Wildways/_/%D0%92%D0%B5%D1%80%D0%B8%D1%82%D1%8C+%D0%B2+%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9,"29 Mar 2024, 13:58"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,6d7939b3-7a08-405a-836c-82b2f56cb6c8,6267d513-0345-467b-b1ce-b528e4e2eedb,Как в американском фильме,Человечек,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D1%87%D0%B5%D0%BA,"29 Mar 2024, 13:52"
378d41ba-9982-4fb6-a67f-6c91a30a657e,We Butter the Bread with Butter,ad7767c0-c686-4d97-a325-2c62a9c1016e,1d5598f6-c90c-4863-a12c-d8ebe63c91f6,Wieder geil!,Anarchy,https://www.last.fm/music/We+Butter+the+Bread+with+Butter/_/Anarchy,"29 Mar 2024, 13:48"
43c0958c-27ef-46c4-b4cc-83cfca54170d,The Devil Wears Prada,040d522b-0f80-4d37-bdcd-e2f08167a7ee,3b4b6ab8-80f6-447c-9bef-367ec0f5e37e,Watchtower,Sacrifice,https://www.last.fm/music/The+Devil+Wears+Prada/_/Sacrifice,"29 Mar 2024, 13:44"
,Людмил Огурченко,,,Людмил Огурченко,Мой краш,https://www.last.fm/music/%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB+%D0%9E%D0%B3%D1%83%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE/_/%D0%9C%D0%BE%D0%B9+%D0%BA%D1%80%D0%B0%D1%88,"29 Mar 2024, 13:39"
784182de-43c1-432d-b48c-564baaf797a2,Morokh,,,Omen,Omen,https://www.last.fm/music/Morokh/_/Omen,"29 Mar 2024, 13:36"
b2d122f9-eadb-4930-a196-8f221eeb0c66,Rammstein,66636e89-6e5d-47c7-b0f4-5221d853d186,8b3c1d94-3ade-43d3-a4cd-879e7e340553,Zeit,Zeit,https://www.last.fm/music/Rammstein/_/Zeit,"29 Mar 2024, 13:29"
d3dc2aa0-886d-4269-92d0-8072dd794c09,Ultar,0e6f092b-a7b8-450e-ab67-0b57ef65653c,,Pantheon MMXVIII,Swarm,https://www.last.fm/music/Ultar/_/Swarm,"29 Mar 2024, 10:22"
6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,M83,,72cbf6f4-f4ad-44c4-b195-55f1f3893217,Junk,Walkway Blues,https://www.last.fm/music/M83/_/Walkway+Blues,"29 Mar 2024, 10:18"
,радиопомехи,,,Самая счастливая среди рыб,Падает снег,https://www.last.fm/music/%D1%80%D0%B0%D0%B4%D0%B8%D0%BE%D0%BF%D0%BE%D0%BC%D0%B5%D1%85%D0%B8/_/%D0%9F%D0%B0%D0%B4%D0%B0%D0%B5%D1%82+%D1%81%D0%BD%D0%B5%D0%B3,"29 Mar 2024, 10:13"
0be22557-d8c7-4706-a531-625c4c570162,Greta Van Fleet,9bcb970b-cff2-442d-8ddc-17ca050af788,,The Battle at Garden’s Gate,Stardust Chords,https://www.last.fm/music/Greta+Van+Fleet/_/Stardust+Chords,"29 Mar 2024, 10:06"
a1fe77b8-8ce0-49d5-b64c-ba42f116d4b8,Grima,,,Frostbitten,Giant’s Eternal Sleep,https://www.last.fm/music/Grima/_/Giant%E2%80%99s+Eternal+Sleep,"29 Mar 2024, 09:59"
