artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
,Halo,,,Halo 4,Green And Blue,https://www.last.fm/music/Halo/_/Green+And+Blue,"24 Mar 2024, 16:59"
5886258d-c227-4091-8717-c268d34ca937,Piano Echoes,,,Vocaloid Hit Songs that Want to Listen to with a Piano - Vocaloid Piano Arrange,Hated by Life Itself,https://www.last.fm/music/Piano+Echoes/_/Hated+by+Life+Itself,"24 Mar 2024, 16:51"
5886258d-c227-4091-8717-c268d34ca937,Piano Echoes,,,Vocaloid Hit Songs that Want to Listen to with a Piano - Vocaloid Piano Arrange,Hated by Life Itself,https://www.last.fm/music/Piano+Echoes/_/Hated+by+Life+Itself,"24 Mar 2024, 16:51"
5886258d-c227-4091-8717-c268d34ca937,Piano Echoes,,,Vocaloid Hit Songs that Want to Listen to with a Piano - Vocaloid Piano Arrange,Hated by Life Itself,https://www.last.fm/music/Piano+Echoes/_/Hated+by+Life+Itself,"24 Mar 2024, 16:51"
,Symphocat,,,Hear Waterfalls,Stream Harmony,https://www.last.fm/music/Symphocat/_/Stream+Harmony,"24 Mar 2024, 16:41"
,Clinton Shorter,,,The Expanse Season 2,Where We Can,https://www.last.fm/music/Clinton+Shorter/_/Where+We+Can,"24 Mar 2024, 16:39"
,Yoga & Meditation Music,,,"Yoga Nidra: Yoga Music For Yoga, Meditation, Focus, Mindfulness, Stress Relief and Spa",Yoga Playlist,https://www.last.fm/music/Yoga+&+Meditation+Music/_/Yoga+Playlist,"24 Mar 2024, 16:38"
,Sirius Eyes,,,Breath III,Breath III,https://www.last.fm/music/Sirius+Eyes/_/Breath+III,"24 Mar 2024, 16:35"
,Christoffer Franzen,,,Ghost of You,Tainted,https://www.last.fm/music/Christoffer+Franzen/_/Tainted,"24 Mar 2024, 16:30"
,London Philharmonic Orchestra,,84c61655-3654-47a1-8321-777acd13efd9,The Greatest Video Game Music 2,Elder Scrolls - Skyrim: Far Horizons,https://www.last.fm/music/London+Philharmonic+Orchestra/_/Elder+Scrolls+-+Skyrim:+Far+Horizons,"24 Mar 2024, 16:24"
,Michael Silverman,,,The Rain Variations,Backyard Worlds,https://www.last.fm/music/Michael+Silverman/_/Backyard+Worlds,"24 Mar 2024, 16:23"
,Binaural Beats,,,Binaural Beats: Alpha Waves and Ambient Music For Deep Sleep,Increased Focus,https://www.last.fm/music/Binaural+Beats/_/Increased+Focus,"24 Mar 2024, 16:21"
,Loginov,,,Dark Souls 3 main menu theme (Game Soundtrack) [Acappella],Dark Souls 3 main menu theme (Game Soundtrack) [Acappella],https://www.last.fm/music/Loginov/_/Dark+Souls+3+main+menu+theme+(Game+Soundtrack)+%5BAcappella%5D,"24 Mar 2024, 16:18"
1de38950-9199-40e7-bcef-645c83aa9c94,Aleah,01c37f97-c27e-4a7b-bc24-c6f9d8204a4a,09c33136-dc5d-4634-bb31-67ee59102eeb,Aleah,Breathe,https://www.last.fm/music/Aleah/_/Breathe,"24 Mar 2024, 16:11"
,Vinnie Dixie,,,Cyberpunk 2077,Cyberpunk 2077,https://www.last.fm/music/Vinnie+Dixie/_/Cyberpunk+2077,"24 Mar 2024, 16:03"
