artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
431ed486-4606-485a-b11d-f05feb860257,Imminence,1a796137-e59d-42c0-9459-7ba83a45cf89,af3f9174-c524-4aa1-9512-4b6ac4000a87,Heaven in Hiding,Heaven in Hiding,https://www.last.fm/music/Imminence/_/Heaven+in+Hiding,"27 Mar 2024, 10:46"
431ed486-4606-485a-b11d-f05feb860257,Imminence,43e4063c-a4fe-4a55-967e-0d22e80c5888,af3f9174-c524-4aa1-9512-4b6ac4000a87,Heaven in Hiding,Chasing Shadows,https://www.last.fm/music/Imminence/_/Chasing+Shadows,"27 Mar 2024, 10:42"
431ed486-4606-485a-b11d-f05feb860257,Imminence,65b3579e-fd26-4537-9151-0537813f827a,d731813a-c5ce-4258-bcb6-c89e22fc78c2,The Black,The Black,https://www.last.fm/music/Imminence/_/The+Black,"27 Mar 2024, 10:36"
431ed486-4606-485a-b11d-f05feb860257,Imminence,901ec987-1e3e-43c4-ba10-45b66cf27a13,a186c83e-6bec-4248-bd3e-89dc0c634f0d,Death by a Thousand Cuts,heaven shall burn,https://www.last.fm/music/Imminence/_/heaven+shall+burn,"27 Mar 2024, 10:32"
431ed486-4606-485a-b11d-f05feb860257,Imminence,abcc3678-afa5-4968-b07d-079cbc61d5f1,f1da8721-a0bf-4d06-b2e4-2d25210b570d,Continuum,Death by a Thousand Cuts,https://www.last.fm/music/Imminence/_/Death+by+a+Thousand+Cuts,"27 Mar 2024, 10:26"
431ed486-4606-485a-b11d-f05feb860257,Imminence,ae07a8d9-1964-4e4c-b6fc-3eb33ef4f55c,142f9d28-9ff8-4aa6-bf79-f35b8e74d8b9,Turn the Light On,Erase,https://www.last.fm/music/Imminence/_/Erase,"27 Mar 2024, 10:23"
431ed486-4606-485a-b11d-f05feb860257,Imminence,c5367e85-729b-4628-87c8-b98352ef2b98,142f9d28-9ff8-4aa6-bf79-f35b8e74d8b9,Turn the Light On,To The Light,https://www.last.fm/music/Imminence/_/To+The+Light,"27 Mar 2024, 10:19"
431ed486-4606-485a-b11d-f05feb860257,Imminence,6769f45d-a3dc-4824-9a66-6fcf269d8e29,f1da8721-a0bf-4d06-b2e4-2d25210b570d,Continuum,Continuum,https://www.last.fm/music/Imminence/_/Continuum,"27 Mar 2024, 10:15"
5e90193b-5183-406b-9f3a-b66bb66daccb,Zeal & Ardor,3382b99c-6343-4c08-bc0b-94b5daf9e740,57a330f4-eb97-447f-abb9-66f3edd2779b,Stranger Fruit,Don't You Dare,https://www.last.fm/music/Zeal+&+Ardor/_/Don%27t+You+Dare,"27 Mar 2024, 10:11"
5e90193b-5183-406b-9f3a-b66bb66daccb,Zeal & Ardor,05147c01-2628-4815-a53e-e679338825fe,5d4c0cac-8559-4973-85fe-9abf1859bf9c,Wake of a Nation,Tuskegee,https://www.last.fm/music/Zeal+&+Ardor/_/Tuskegee,"27 Mar 2024, 09:56"
