artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
9828b800-5fac-462e-9fea-b4fc279cdf51,МЕЩЕРА,c010363a-c093-46ec-a381-5c56f5d1858f,96cf5597-cbb4-4188-9c55-0b7337024010,В Безмолвной Печали,В Безмолвной Печали,https://www.last.fm/music/%D0%9C%D0%95%D0%A9%D0%95%D0%A0%D0%90/_/%D0%92+%D0%91%D0%B5%D0%B7%D0%BC%D0%BE%D0%BB%D0%B2%D0%BD%D0%BE%D0%B9+%D0%9F%D0%B5%D1%87%D0%B0%D0%BB%D0%B8,"18 Mar 2024, 17:30"
0afaa921-1aa6-484e-9964-0a15c20ada15,Camouflage,1fede088-d20f-4087-891b-ad436d2a123d,3223dc83-ba5e-4d8b-8b94-8a747cf028b0,Voices & Images,The Great Commandment,https://www.last.fm/music/Camouflage/_/The+Great+Commandment,"18 Mar 2024, 17:26"
973d7c4c-11b6-4424-980a-eb9262a08589,Animal Джаz,,,Без меня. Трибьют Егора Летова,Всё как у людей,https://www.last.fm/music/Animal+%D0%94%D0%B6%D0%B0z/_/%D0%92%D1%81%D1%91+%D0%BA%D0%B0%D0%BA+%D1%83+%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9,"18 Mar 2024, 17:21"
,ASHESS,,,airside,airside,https://www.last.fm/music/ASHESS/_/airside,"18 Mar 2024, 17:20"
1de38950-9199-40e7-bcef-645c83aa9c94,Aleah,0126546d-f078-4bdf-828e-15bc2f1f584d,09c33136-dc5d-4634-bb31-67ee59102eeb,Aleah,Vapour,https://www.last.fm/music/Aleah/_/Vapour,"18 Mar 2024, 17:13"
e754f30d-3ba4-4586-9b59-39b35944aa9a,Witchrider,15c14d74-eb98-4146-a02b-ceabc442a680,5c0f90fb-d2f9-4f09-bb14-bb0da9e2e387,Unmountable Stairs,I'm Outta Breath,https://www.last.fm/music/Witchrider/_/I%27m+Outta+Breath,"18 Mar 2024, 17:09"
,"Neil Pollard, Louise Dowd",,,The Song Method 2,Turn the Corner,"https://www.last.fm/music/Neil+Pollard,+Louise+Dowd/_/Turn+the+Corner","18 Mar 2024, 17:05"
,Hundred Suns,a1a33299-1183-4ec9-80d4-428b8bb475ff,ca88b24c-490c-443a-9cd8-78ae54603bbb,The Prestaliis,December,https://www.last.fm/music/Hundred+Suns/_/December,"18 Mar 2024, 17:00"
c89ea689-c053-4d97-bada-8b81a6236f58,Chromatics,798e584b-b362-4d74-aa52-29f0f95b4066,23752e1c-9f9b-4925-8dbb-b3952b8a6b72,Petals,Petals,https://www.last.fm/music/Chromatics/_/Petals,"18 Mar 2024, 16:58"
9499a0a3-61af-41a3-bbdf-9fdfda142778,Film School,773c86d8-0452-4add-b32b-6720f65f4d2d,5a587deb-f753-4c34-b19b-b5eac2a18283,Bright To Death,Crushin,https://www.last.fm/music/Film+School/_/Crushin,"18 Mar 2024, 16:54"
