artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
28ca6117-f095-4a83-966c-0bbdf9945bfb,Kanisan,,7eb9b315-e300-4b3c-a781-ad98e71430ba,Rüya,Sorrow,https://www.last.fm/music/Kanisan/_/Sorrow,"30 Sep 2023, 17:50"
388d0f02-ba4e-4f58-abef-0f60ae78edf9,eaup,,,undone,undone,https://www.last.fm/music/eaup/_/undone,"30 Sep 2023, 17:48"
,Davide Burani,,,Prière,"Romance, Pt. 2","https://www.last.fm/music/Davide+Burani/_/Romance,+Pt.+2","30 Sep 2023, 17:45"
,The Yoga Institute,,,Yoga,Night Song,https://www.last.fm/music/The+Yoga+Institute/_/Night+Song,"30 Sep 2023, 17:43"
,Lofi Sleep Chill & Study,,,Aesthetic LoFi Vibes,Vaporwave LoFi Chill,https://www.last.fm/music/Lofi+Sleep+Chill+&+Study/_/Vaporwave+LoFi+Chill,"30 Sep 2023, 17:41"
,Amies,,,Solitude,The Day You Left,https://www.last.fm/music/Amies/_/The+Day+You+Left,"30 Sep 2023, 17:38"
,Sleep Jazz,,,Sleepy Jazz Relaxing,Background Sleeping Music,https://www.last.fm/music/Sleep+Jazz/_/Background+Sleeping+Music,"30 Sep 2023, 17:36"
,Deep Blue Ocean,,,Meditation,It's Gotta Be You,https://www.last.fm/music/Deep+Blue+Ocean/_/It%27s+Gotta+Be+You,"30 Sep 2023, 17:31"
d1d4c4d1-a02c-45ba-8463-20efaadcb3fd,Kudo,ab74f8bb-74ac-44ed-8635-5bf245eb9020,59be0c80-a677-4667-9c3d-ee981d88f8db,Staring Through,Cold,https://www.last.fm/music/Kudo/_/Cold,"30 Sep 2023, 17:28"
,Dontcry,,,Time In Motion,Garden Flowers,https://www.last.fm/music/Dontcry/_/Garden+Flowers,"30 Sep 2023, 17:27"
03df4206-21f4-4938-987f-f2868e75d2b6,tomcbumpz,a0c19608-2db0-4552-a874-d038077252d7,12963029-0959-43ab-8c5b-fd869154190e,Melodic Nostalgic,be,https://www.last.fm/music/tomcbumpz/_/be,"30 Sep 2023, 17:25"
,Sitting Duck,,b84df9cd-5a98-487d-ad8e-7d872f3efd13,Wonderland Chapter II,Reflection,https://www.last.fm/music/Sitting+Duck/_/Reflection,"30 Sep 2023, 17:22"
1ba29a39-42ea-4246-932c-98be0920c5dd,Ethan Rebel,,,Fever Dream,Fever Dream,https://www.last.fm/music/Ethan+Rebel/_/Fever+Dream,"30 Sep 2023, 17:19"
,Mondo Loops,,c63a3242-0018-4ab3-a5e5-05e835e3247a,Forest Tales,Essence of the Forest,https://www.last.fm/music/Mondo+Loops/_/Essence+of+the+Forest,"30 Sep 2023, 17:17"
1d9ff8bd-4f43-490e-9b05-9934bd809dd6,Jhove,,163d0a6f-418a-4e53-aac1-4a8cffe4d4b5,Before You Go,Away from Home,https://www.last.fm/music/Jhove/_/Away+from+Home,"30 Sep 2023, 17:14"
447cc3d8-024a-475f-930f-e60ecd663b28,Tim Janis,,f5457897-63ea-420f-9a22-6b4dff67c6d7,Summer Piano Collection,Music of Hope (Piano Reprise),https://www.last.fm/music/Tim+Janis/_/Music+of+Hope+(Piano+Reprise),"30 Sep 2023, 17:09"
,Jisatsu,,,reminisce,midnight thoughts,https://www.last.fm/music/Jisatsu/_/midnight+thoughts,"30 Sep 2023, 17:07"
2b374ca0-aad8-42ba-bb06-99a8fd770b36,HEVI,1afd0f64-19da-4b68-85a1-135f844a3c68,,Before It’s Late,These Are The Nights,https://www.last.fm/music/HEVI/_/These+Are+The+Nights,"30 Sep 2023, 17:04"
,Jay Mellock,,,Cosmos,Cosmos,https://www.last.fm/music/Jay+Mellock/_/Cosmos,"30 Sep 2023, 17:01"
,Yoga & Meditation Music,,,"Yoga Nidra: Yoga Music For Yoga, Meditation, Focus, Mindfulness, Stress Relief and Spa",Yoga Playlist,https://www.last.fm/music/Yoga+&+Meditation+Music/_/Yoga+Playlist,"30 Sep 2023, 16:59"
3eef4767-cba4-499d-bf70-ebf292ab31d5,Andy Leech,,,Vanadis / Drifting,Vanadis,https://www.last.fm/music/Andy+Leech/_/Vanadis,"30 Sep 2023, 16:56"
,hoogway,,fb33ad93-3b10-436d-aeb4-521dc0457970,Forever Ago,Different Waves,https://www.last.fm/music/hoogway/_/Different+Waves,"30 Sep 2023, 16:54"
,Paul Cardall,36100bd6-13d1-4a98-b295-87a6d428aadb,00e423c0-a598-4cd5-86f4-ec80d4f1961e,New Life,Restless Hope,https://www.last.fm/music/Paul+Cardall/_/Restless+Hope,"30 Sep 2023, 16:52"
c441f8bb-f537-485d-8c62-09e782d860ae,WYS,,,It's Going to Be Okay,It's Going to Be Okay,https://www.last.fm/music/WYS/_/It%27s+Going+to+Be+Okay,"30 Sep 2023, 16:49"
92c3cc97-801c-4421-8006-66c8abc0309d,Yasumu,27e34c50-0662-4480-84f8-3a4400aebce3,9a64fa2b-2869-4e6f-ad2e-9ccc5875f04f,Mirror of Time,Repressed Emotions,https://www.last.fm/music/Yasumu/_/Repressed+Emotions,"30 Sep 2023, 16:47"
,Rachel Hardy,,,Misty Mountains,Misty Mountains,https://www.last.fm/music/Rachel+Hardy/_/Misty+Mountains,"30 Sep 2023, 16:44"
1de38950-9199-40e7-bcef-645c83aa9c94,Aleah,0126546d-f078-4bdf-828e-15bc2f1f584d,09c33136-dc5d-4634-bb31-67ee59102eeb,Aleah,Vapour,https://www.last.fm/music/Aleah/_/Vapour,"30 Sep 2023, 16:37"
