artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
,kainbeats,,a23bc597-e9cb-4032-92c2-a3938441bec4,Angelic,Steadfast,https://www.last.fm/music/kainbeats/_/Steadfast,"01 Aug 2023, 23:31"
92c3cc97-801c-4421-8006-66c8abc0309d,Yasumu,77699297-005a-4a16-9d3c-a7157bee09d1,d739e73d-5efa-40d4-be0e-eee2c67210fa,Creating Memories,Creating Memories,https://www.last.fm/music/Yasumu/_/Creating+Memories,"01 Aug 2023, 23:29"
6095361c-6273-4eee-8091-3cfcf02196da,Liam Thomas,,,Cosmos,Arcturus,https://www.last.fm/music/Liam+Thomas/_/Arcturus,"01 Aug 2023, 23:26"
9b2643ae-216c-44a9-9ccf-d548eb7391d7,Alex Lustig,cd9f30c8-61c8-4ae1-9bff-746b97a75304,a71cf7bf-bea8-4f8f-bdf6-ed6b824175cf,Room for Thought,Stardust,https://www.last.fm/music/Alex+Lustig/_/Stardust,"01 Aug 2023, 23:23"
c15d2de0-0421-48a8-a804-cf787c33bdd2,David Nevue,157652fa-6138-302b-9d96-697b1b50183e,58f2d266-b4ad-483c-abd0-d36dc25e0c02,Overcome,Take My Life and Let it Be,https://www.last.fm/music/David+Nevue/_/Take+My+Life+and+Let+it+Be,"01 Aug 2023, 23:21"
68326972-5c12-467c-b7db-d4eda5931fe6,Aljosha Konstanty,de31a959-b2e5-442b-972a-f370c04f719b,14b9f6d7-45dc-47c8-a486-d72937566b77,52 Weeks,52 Weeks,https://www.last.fm/music/Aljosha+Konstanty/_/52+Weeks,"01 Aug 2023, 23:18"
,Michael Silverman,,,The Rain Variations,The Biggest Ocean in the World,https://www.last.fm/music/Michael+Silverman/_/The+Biggest+Ocean+in+the+World,"01 Aug 2023, 23:16"
,Chillhop,,,Music For Study & Chill,Morning Cuddles,https://www.last.fm/music/Chillhop/_/Morning+Cuddles,"01 Aug 2023, 23:14"
28ca6117-f095-4a83-966c-0bbdf9945bfb,Kanisan,,,Mermaid's Garden,Mermaid's Garden,https://www.last.fm/music/Kanisan/_/Mermaid%27s+Garden,"01 Aug 2023, 23:12"
d8d1beff-b036-496a-8700-5a97a4ef1d87,Tom Doolie,0db893af-6906-4ced-975e-abd3a5187c52,6408a8c8-563e-446c-9902-ee4a99ff4be5,Land of Calm,Rehab,https://www.last.fm/music/Tom+Doolie/_/Rehab,"01 Aug 2023, 23:10"
,poofi.,,,feelings :(,feelings :(,https://www.last.fm/music/poofi./_/feelings+:(,"01 Aug 2023, 23:08"
,Davide Burani,,,Prière,Angelus,https://www.last.fm/music/Davide+Burani/_/Angelus,"01 Aug 2023, 23:05"
,G Mills,,,Cozy Winter,Drifting,https://www.last.fm/music/G+Mills/_/Drifting,"01 Aug 2023, 23:03"
339edad9-4410-46a5-9a86-4715cdb8d1ec,Project AER,,cf5ac1c1-f732-48b6-b9ca-f60052137494,Growth Patterns,Open Eyes,https://www.last.fm/music/Project+AER/_/Open+Eyes,"01 Aug 2023, 23:00"
81eadf24-95e7-4c61-9418-552af7fca77f,mell-ø,,,Branches,Branches,https://www.last.fm/music/mell-%C3%B8/_/Branches,"01 Aug 2023, 22:58"
553d1b5f-7cb6-4df7-8a69-e78b4bc4f7a5,Purrple Cat,4ae57b13-9f7c-4031-b6ad-699a0fa86040,16b17f15-294a-4bca-8da1-fed08477f09f,Far from Home,Infinite,https://www.last.fm/music/Purrple+Cat/_/Infinite,"01 Aug 2023, 22:55"
fca408ea-956e-4682-8cc8-14aaae7ba49c,Ocha,42a37bba-e793-43cd-870c-a3738baaece0,,2 Am. Study Session,It's Going to Be a Good Day,https://www.last.fm/music/Ocha/_/It%27s+Going+to+Be+a+Good+Day,"01 Aug 2023, 22:52"
,Dontcry,,02edb11a-ebcf-4715-8b83-d3f136654b66,Odyssey,Decay,https://www.last.fm/music/Dontcry/_/Decay,"01 Aug 2023, 22:49"
,Takeo,,,Window Seat,Cloudburst,https://www.last.fm/music/Takeo/_/Cloudburst,"01 Aug 2023, 22:47"
,Casiio,,,Underneath,Atlantis,https://www.last.fm/music/Casiio/_/Atlantis,"01 Aug 2023, 22:45"
,Study Alpha Waves,,,"Study Music for Reading and Ambient Alpha Waves Binaural Beats Studying Music, Vol. 3",Soft Binaural Beats for Studying,https://www.last.fm/music/Study+Alpha+Waves/_/Soft+Binaural+Beats+for+Studying,"01 Aug 2023, 22:43"
1d9ff8bd-4f43-490e-9b05-9934bd809dd6,Jhove,65c99035-ece1-480b-abe4-06229f3ba1ad,570faf8a-985c-4a8f-9fe5-40b4eb49ea65,Been Thinking,Above Clouds,https://www.last.fm/music/Jhove/_/Above+Clouds,"01 Aug 2023, 22:40"
63cdbeb7-73b2-4752-acf9-f566d7960105,leavv,b6397b23-f8c9-4f26-9dec-52d8feb69065,19dd920f-aa4d-41f7-bbb3-24feadf7346c,Tales of a Flowing Forest,Flushing the Stairs,https://www.last.fm/music/leavv/_/Flushing+the+Stairs,"01 Aug 2023, 22:38"
ca5b121d-9d75-4e74-aff2-f0326f2599b6,Chiccote'S Beats,08cd317a-4905-422c-bf7d-0da0c13fd875,6dca0edf-a7b0-45e7-8586-5714f8b39512,Illusion,away,https://www.last.fm/music/Chiccote%27S+Beats/_/away,"01 Aug 2023, 22:35"
,No Spirit,,a7f8e2bb-e75b-4789-9221-6175beed8105,Snacks,Pacific,https://www.last.fm/music/No+Spirit/_/Pacific,"01 Aug 2023, 22:32"
92c3cc97-801c-4421-8006-66c8abc0309d,Yasumu,6ed7a87c-e7ff-41e0-aca1-554f64364dbd,392f1348-8987-4b75-aed7-86f52f5ff17f,Until Forever,Different Cities,https://www.last.fm/music/Yasumu/_/Different+Cities,"01 Aug 2023, 22:30"
c200ba60-2932-4f01-8c40-c9c332d7fe2c,hoogway,,,Moments To Keep,Moments To Keep,https://www.last.fm/music/hoogway/_/Moments+To+Keep,"01 Aug 2023, 22:28"
,White Cherry,,,MELANCHOLY,Melancholy,https://www.last.fm/music/White+Cherry/_/Melancholy,"01 Aug 2023, 22:26"
9b2643ae-216c-44a9-9ccf-d548eb7391d7,Alex Lustig,,,Wave005,Aura,https://www.last.fm/music/Alex+Lustig/_/Aura,"01 Aug 2023, 22:23"
c15d2de0-0421-48a8-a804-cf787c33bdd2,David Nevue,218ed33d-0fe3-36ae-ab79-6e656f2c48ee,162577fd-36c3-4f07-9097-e810beb36699,The Vigil,Home,https://www.last.fm/music/David+Nevue/_/Home,"01 Aug 2023, 22:19"
