artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
,Symphocat,,,icelandic airwaves,Foggy Reykjavik,https://www.last.fm/music/Symphocat/_/Foggy+Reykjavik,"15 Aug 2023, 23:08"
f413369d-d72f-46b9-8744-2d09344a9c6a,Jeremy Soule,8cb8f1a2-8daa-4d68-8876-faf98650a117,352217ba-04aa-4e3a-a532-6b9aee6ab38d,The Elder Scrolls V: Skyrim,Wind Guide You,https://www.last.fm/music/Jeremy+Soule/_/Wind+Guide+You,"15 Aug 2023, 22:59"
e6de1f3b-6484-491c-88dd-6d619f142abc,Hans Zimmer,2367f39a-6c66-49bb-aa82-56c9f78afaf0,38bbd5dc-b26c-49ea-96d5-7a39be22776b,The Last Samurai: Original Motion Picture Score,A Small Measure of Peace,https://www.last.fm/music/Hans+Zimmer/_/A+Small+Measure+of+Peace,"15 Aug 2023, 22:51"
86139012-695b-42f4-98f1-1f353f7230b4,Eluvium,1e0238c4-2214-4e6b-825c-b5b183033c09,27d58918-61d3-4091-9a56-37b3cf4bc073,Virga I,Virga I (i),https://www.last.fm/music/Eluvium/_/Virga+I+(i),"15 Aug 2023, 22:43"
,"Robert Rich, Lisa Moskow",,,Yearning,Nada,"https://www.last.fm/music/Robert+Rich,+Lisa+Moskow/_/Nada","15 Aug 2023, 22:34"
616cbf84-49b6-4c59-952f-af2dace7e61e,God Body Disconnect,c1fe055f-b269-4ae7-aada-54e8db2864e3,4c72f0e2-d931-4c4c-9281-2f1dbc1806e0,Dredge Portals,Dreaming of Glaciers,https://www.last.fm/music/God+Body+Disconnect/_/Dreaming+of+Glaciers,"15 Aug 2023, 22:26"
65a63bd6-cb66-4672-968c-99e775c56d5a,Allseits,e334aa0b-77ed-3c56-b020-663a4370b7fc,,"Cycles ""Cyclic Law's 10th year Anniversary Label Sampler""",The Moment Before You Fall Asleep,https://www.last.fm/music/Allseits/_/The+Moment+Before+You+Fall+Asleep,"15 Aug 2023, 22:17"
348f3a5f-5112-4d72-b33b-11c60b4f9af2,Thomas Newman,026f7bc0-3d01-324a-a719-71254c6ae590,,«Дорога перемен»,April,https://www.last.fm/music/Thomas+Newman/_/April,"15 Aug 2023, 22:08"
,Galaxy,405ed2a6-dff7-3128-a173-860f0ec33e46,f1489248-2f6d-4d9f-9c2e-74f5e3c5879b,Science Of Ecstasy,Castle In The Blue Sky,https://www.last.fm/music/Galaxy/_/Castle+In+The+Blue+Sky,"15 Aug 2023, 21:59"
8716f569-77ce-4044-a578-26c2f142c67a,Bruno Sanfilippo,,,Piano Textures 1,Piano Textures: VIII,https://www.last.fm/music/Bruno+Sanfilippo/_/Piano+Textures:+VIII,"15 Aug 2023, 21:50"
8229a8f1-b315-4fae-af57-b3eb71efdaf4,Carbon Based Lifeforms,4299af6a-7138-41da-bcc2-2979407e3858,60a63876-77f5-4bf4-b3f3-243a41991093,Hydroponic Garden,Refraction 1.33,https://www.last.fm/music/Carbon+Based+Lifeforms/_/Refraction+1.33,"15 Aug 2023, 21:42"
,Frozen Feathers,,,Ambient Space,Emerge,https://www.last.fm/music/Frozen+Feathers/_/Emerge,"15 Aug 2023, 21:33"
e4d05411-9a3d-452e-8b0e-a55b86b7cf85,IAMX,f5b49448-6435-4000-8edb-cf1023701f13,16bdd057-b7ff-4b70-8087-3f0a193c043a,Echo Echo,I Come with Knives,https://www.last.fm/music/IAMX/_/I+Come+with+Knives,"15 Aug 2023, 21:26"
