artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
df44f178-d18b-4bfd-a4a5-2880ef675e16,Pravana,d1021c8e-b71f-39ea-97d7-de37475e7275,,Eastern Meditation,The Sea Temple,https://www.last.fm/music/Pravana/_/The+Sea+Temple,"13 Sep 2023, 20:23"
,Universum Musica,,,Space & Light,Space Breeze,https://www.last.fm/music/Universum+Musica/_/Space+Breeze,"13 Sep 2023, 20:15"
,Natobi & Wa Kan,1bfad0ef-8b26-4d3b-999f-aadf2b099ba5,,Méditations Orientales: Le Tao,Yi King Garden,https://www.last.fm/music/Natobi+&+Wa+Kan/_/Yi+King+Garden,"13 Sep 2023, 20:07"
fa34b363-79df-434f-a5b8-be4e6898543f,Ludovico Einaudi,a8b0bb08-f0aa-4b8e-988f-539b17fbd206,160e875d-31f1-4cb9-8e53-1c423006151e,Seven Days Walking,The Path of Fossils,https://www.last.fm/music/Ludovico+Einaudi/_/The+Path+of+Fossils,"13 Sep 2023, 19:58"
,Алексей Любимов,,,John Cage: As It Is,Dream,https://www.last.fm/music/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9+%D0%9B%D1%8E%D0%B1%D0%B8%D0%BC%D0%BE%D0%B2/_/Dream,"13 Sep 2023, 19:49"
420e923e-e74c-42ef-b771-2e2bcee93394,Woodkid,,,Ellis,Winter Morning I,https://www.last.fm/music/Woodkid/_/Winter+Morning+I,"13 Sep 2023, 19:40"
,Vinito,,,Tiefenentspannung: Mit wohltuendem Meeresrauschen,Ein traumhaftes Wohlgefühl stellt sich ein,https://www.last.fm/music/Vinito/_/Ein+traumhaftes+Wohlgef%C3%BChl+stellt+sich+ein,"13 Sep 2023, 19:31"
,Святослав Рихтер,,,Sviatoslav Richter Recital,"Haydn: Piano Sonata In G Minor, H.XVI No.44 - 1. Moderato","https://www.last.fm/music/%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D1%81%D0%BB%D0%B0%D0%B2+%D0%A0%D0%B8%D1%85%D1%82%D0%B5%D1%80/_/Haydn:+Piano+Sonata+In+G+Minor,+H.XVI+No.44+-+1.+Moderato","13 Sep 2023, 19:21"
3905011f-ac59-4d50-9095-1545a9944de8,Claudio Arrau,,,Chopin: Piano Music/Piano Concertos,"Chopin: Ballade No. 1 in G minor, Op. 23","https://www.last.fm/music/Claudio+Arrau/_/Chopin:+Ballade+No.+1+in+G+minor,+Op.+23","13 Sep 2023, 19:12"
153128a0-22bc-4c92-bdf0-087b8287c7f0,SiJ,d13c9cf4-da80-4fc6-a01e-9aae26044cd8,69741090-a53d-4719-9140-ff39ba899f1d,Plæntágose,Kelokàiröni,https://www.last.fm/music/SiJ/_/Kelok%C3%A0ir%C3%B6ni,"13 Sep 2023, 19:04"
04a52aae-c033-456e-9b6e-18b4854254a3,Lustre,09b71d5e-e185-4652-8c3c-0916137f94ef,90eb107b-a417-4a71-a10f-befb684dffad,Wonder,Green Worlds,https://www.last.fm/music/Lustre/_/Green+Worlds,"13 Sep 2023, 18:55"
,Квартет имени Бородина,,,Tchaikovsky: String Quartet No.1 / Borodin: String Quartet No.2 / Shostakovich: String Quartet No.8,Ноктюрн из Квартета № 2,https://www.last.fm/music/%D0%9A%D0%B2%D0%B0%D1%80%D1%82%D0%B5%D1%82+%D0%B8%D0%BC%D0%B5%D0%BD%D0%B8+%D0%91%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0/_/%D0%9D%D0%BE%D0%BA%D1%82%D1%8E%D1%80%D0%BD+%D0%B8%D0%B7+%D0%9A%D0%B2%D0%B0%D1%80%D1%82%D0%B5%D1%82%D0%B0+%E2%84%96+2,"13 Sep 2023, 18:47"
6ef3e8f1-675d-46e0-8604-2983b42bc7dc,Celer,3e1bc1c4-91bc-45ff-bd4f-1997101f589d,57e60447-22f4-4efc-8bac-d30663765d58,Xièxie,Rains lit by neon,https://www.last.fm/music/Celer/_/Rains+lit+by+neon,"13 Sep 2023, 18:39"
9f72adf4-c318-439e-b6a5-64586c04bda2,Lauge,a2329272-b734-4aad-8c36-9de777b6c76a,c305a729-e17f-4feb-ac41-f06b4bbac485,Pusterum,Sollys,https://www.last.fm/music/Lauge/_/Sollys,"13 Sep 2023, 18:30"
576e9f32-1a45-4458-9b90-b7ae038fd729,Subheim,,,Trails,Trails,https://www.last.fm/music/Subheim/_/Trails,"13 Sep 2023, 18:22"
b66983dd-f5de-4eef-8a4d-9c05f26a5353,Endless Melancholy,1dfbf9de-523b-48f7-9f3a-2c5492593bf8,87f47cd7-d629-4ad8-8d15-77424fa7fe15,Fragile,You Are The Moonlight,https://www.last.fm/music/Endless+Melancholy/_/You+Are+The+Moonlight,"13 Sep 2023, 18:14"
,Meditationsmusik,,,"Meditationsmusik dezent: Top 10 Entspannungsmusik zum Meditieren, Einschlafen und Lernen",Meditationsmusik für Körper und Geist,https://www.last.fm/music/Meditationsmusik/_/Meditationsmusik+f%C3%BCr+K%C3%B6rper+und+Geist,"13 Sep 2023, 17:52"
,Fearless Meditation,,,Sounds of Meditation,Relaxation,https://www.last.fm/music/Fearless+Meditation/_/Relaxation,"13 Sep 2023, 17:45"
