artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
b810f2a4-1b2d-4776-bc87-fd650b6c2771,vitja,da3f9cda-d381-4b62-8929-0b6b631ccf44,6cfefa7f-fbaa-4a0a-a93d-9e1d51e4423c,Thirst,Light Blue,https://www.last.fm/music/vitja/_/Light+Blue,"11 Apr 2023, 14:42"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,,,Вынь да положь,Спой мне,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%A1%D0%BF%D0%BE%D0%B9+%D0%BC%D0%BD%D0%B5,"11 Apr 2023, 13:24"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,cdcc325f-c702-45bb-b058-1cff6867818f,,Грязное дельце,Патриотическая,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%9F%D0%B0%D1%82%D1%80%D0%B8%D0%BE%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F,"11 Apr 2023, 13:21"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,,,Вынь да положь,Шапочка из фольги,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%A8%D0%B0%D0%BF%D0%BE%D1%87%D0%BA%D0%B0+%D0%B8%D0%B7+%D1%84%D0%BE%D0%BB%D1%8C%D0%B3%D0%B8,"11 Apr 2023, 13:17"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,,,Вынь да положь,Провинциал,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%9F%D1%80%D0%BE%D0%B2%D0%B8%D0%BD%D1%86%D0%B8%D0%B0%D0%BB,"11 Apr 2023, 13:13"
1d03a315-612d-4568-a0d3-a7c45c1ccd10,LaScala,,,Пятница,Пятница,https://www.last.fm/music/LaScala/_/%D0%9F%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%B0,"11 Apr 2023, 13:10"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,2e5b2667-f544-4e0e-8f78-ef591bdf999d,,Грязное дельце,Я люблю кантри,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%AF+%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E+%D0%BA%D0%B0%D0%BD%D1%82%D1%80%D0%B8,"11 Apr 2023, 13:07"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,,,"Доброе утро, Вьетнам","Доброе утро, Вьетнам","https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%94%D0%BE%D0%B1%D1%80%D0%BE%D0%B5+%D1%83%D1%82%D1%80%D0%BE,+%D0%92%D1%8C%D0%B5%D1%82%D0%BD%D0%B0%D0%BC","11 Apr 2023, 13:03"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,c0e79325-c7b3-4948-8244-d4fb91455639,,Грязное дельце,На стрелу,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%9D%D0%B0+%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%83,"11 Apr 2023, 12:59"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,4e9d3b50-a6ef-4298-b8d3-c891dce51a66,6267d513-0345-467b-b1ce-b528e4e2eedb,Как в американском фильме,Белый,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%91%D0%B5%D0%BB%D1%8B%D0%B9,"11 Apr 2023, 12:55"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,73054695-bea7-4727-beba-d52ae96bd328,,Грязное дельце,Новый шериф,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9+%D1%88%D0%B5%D1%80%D0%B8%D1%84,"11 Apr 2023, 12:51"
219f481f-525d-4be7-b57b-c9374d4e09c3,Заточка,,,Вынь да положь,Этажи,https://www.last.fm/music/%D0%97%D0%B0%D1%82%D0%BE%D1%87%D0%BA%D0%B0/_/%D0%AD%D1%82%D0%B0%D0%B6%D0%B8,"11 Apr 2023, 12:48"
