artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
,Shrezzers,,de0c4d38-d569-4c21-9715-872a9c38e485,RELATIONSHIPS,Anaraak,https://www.last.fm/music/Shrezzers/_/Anaraak,"13 Jun 2023, 13:23"
,AMAESTRA,,,Movements,Rat Race,https://www.last.fm/music/AMAESTRA/_/Rat+Race,"13 Jun 2023, 13:18"
9b62a8a3-fcd5-4b51-a970-0f08a440ed6d,Gramatik,a77b3cdf-3524-478e-b91a-d810f51739fe,3883a819-5a0c-4634-b233-748c258a823d,SB2,Just Jammin',https://www.last.fm/music/Gramatik/_/Just+Jammin%27,"13 Jun 2023, 13:12"
a75f009f-7234-4f69-81a2-c1f7492f4106,Vildhjarta,07022937-64ca-4df8-9ee2-0e782e661155,01948bb0-8dd1-47c3-a07e-14b632b4d6a0,måsstaden under vatten,Toxin,https://www.last.fm/music/Vildhjarta/_/Toxin,"13 Jun 2023, 13:09"
,Bones,bee13390-fc7b-43b1-aba1-2d741fc3e143,e7efd99c-2a78-4814-ae51-01d780530925,Powder,ModestGoals,https://www.last.fm/music/Bones/_/ModestGoals,"13 Jun 2023, 10:51"
8e9ed070-ed81-4c04-9d47-68cf571507cb,LANDMVRKS,,2d551569-4f34-4e72-bed0-70a143b2657f,Lost In The Waves,Suffocate,https://www.last.fm/music/LANDMVRKS/_/Suffocate,"13 Jun 2023, 10:48"
d4c30f75-d065-4eb3-b865-060f20b9aeea,I Am Waiting for You Last Summer,1d80bde8-0c61-3b85-8ae3-873380fd2db2,6ffdd887-11c8-4d87-885c-001a8dd4748e,Edge Party,Medley season,https://www.last.fm/music/I+Am+Waiting+for+You+Last+Summer/_/Medley+season,"13 Jun 2023, 10:44"
f61d8334-d7a0-4c22-8675-ca457b1008e3,Nicole & Hugo,,,Voor Het Doek Valt - Het Allerbeste Van Nicole & Hugo,Goeiemorgen Morgen,https://www.last.fm/music/Nicole+&+Hugo/_/Goeiemorgen+Morgen,"13 Jun 2023, 10:41"
b1a574ac-a75c-4b8a-ac92-babda88bb5a1,ПНЕВМОСЛОН,183fbd21-fea2-4e3d-8353-cc0afc7ee9e7,444bfd7b-75ad-4ebf-b536-9ededa8b1ef7,Запутай след,Запутай след,https://www.last.fm/music/%D0%9F%D0%9D%D0%95%D0%92%D0%9C%D0%9E%D0%A1%D0%9B%D0%9E%D0%9D/_/%D0%97%D0%B0%D0%BF%D1%83%D1%82%D0%B0%D0%B9+%D1%81%D0%BB%D0%B5%D0%B4,"13 Jun 2023, 10:38"
eabd8df4-03cd-4644-8ad1-f50fb952c567,Пикник,080bc619-2e0d-36ad-8e9b-50a80232bd33,a0057a8f-9adf-4d37-94da-2dab759e5e48,Египтянин,Фиолетово-черный,https://www.last.fm/music/%D0%9F%D0%B8%D0%BA%D0%BD%D0%B8%D0%BA/_/%D0%A4%D0%B8%D0%BE%D0%BB%D0%B5%D1%82%D0%BE%D0%B2%D0%BE-%D1%87%D0%B5%D1%80%D0%BD%D1%8B%D0%B9,"13 Jun 2023, 10:34"
c6bf185b-3a3b-408e-a8b9-f51e5ed7371b,Oceans Ate Alaska,31c69016-53ea-47ce-b00d-f62d02791a09,2753d2b6-d36b-4879-a53e-8d474190fe28,Hikari,Escapist,https://www.last.fm/music/Oceans+Ate+Alaska/_/Escapist,"13 Jun 2023, 10:30"
,UNDREAM,,,Freak,Freak,https://www.last.fm/music/UNDREAM/_/Freak,"13 Jun 2023, 10:27"
9f84804d-0aaf-46ab-ba89-94b3e5b65edb,Drummatix,fd1ea877-bf85-41c5-b1f8-5d2dd58f8666,65cc0393-6442-4d91-8031-0c0b12b47ec9,ТАЙЛАГАН,Племя,https://www.last.fm/music/Drummatix/_/%D0%9F%D0%BB%D0%B5%D0%BC%D1%8F,"13 Jun 2023, 10:23"
5466b02a-4465-4e87-b372-584cd5f97bff,Our Last Night,5e9c63d5-4b89-46c4-a505-ebaae6aef1e7,fd2d2f8d-3be2-49d0-938d-e349ee40e3bb,Oak Island,Same Old War,https://www.last.fm/music/Our+Last+Night/_/Same+Old+War,"13 Jun 2023, 09:33"
0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,04371ba3-5985-365d-99d0-e03667d846da,,Fearless: Zoom Jasari+ Mixed Run,Wake Up Call,https://www.last.fm/music/Maroon+5/_/Wake+Up+Call,"13 Jun 2023, 09:31"
3b61903c-c441-4bf1-83e4-234cd8781388,кис-кис,,,пир во время чумы,мелочь,https://www.last.fm/music/%D0%BA%D0%B8%D1%81-%D0%BA%D0%B8%D1%81/_/%D0%BC%D0%B5%D0%BB%D0%BE%D1%87%D1%8C,"13 Jun 2023, 09:26"
2f7ef7f0-7582-46f1-8478-9115ff926bdd,BROJOB,1c0ca32c-2d5d-4450-b123-1d027fe9636a,2b1aa202-bdf8-4910-8b1c-f8bd4e68bee8,1000 ROUNDS,1000 ROUNDS,https://www.last.fm/music/BROJOB/_/1000+ROUNDS,"13 Jun 2023, 09:24"
,Anacondaz,,,Мои дети не будут скучать,Всё хорошо,https://www.last.fm/music/Anacondaz/_/%D0%92%D1%81%D1%91+%D1%85%D0%BE%D1%80%D0%BE%D1%88%D0%BE,"13 Jun 2023, 09:20"
ab931cf2-820f-4126-99d7-ddc5beb52bc6,Северный флот,,,Мизантропия,Каждую Ночь,https://www.last.fm/music/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D1%84%D0%BB%D0%BE%D1%82/_/%D0%9A%D0%B0%D0%B6%D0%B4%D1%83%D1%8E+%D0%9D%D0%BE%D1%87%D1%8C,"13 Jun 2023, 09:16"
bd01c9d7-89dd-4cb4-9baa-a43bfa292bed,Skylar Grey,18d64e6e-23c5-4097-8fc6-848a245a517f,,The Buried Sessions Of Skylar Grey,Love the Way You Lie,https://www.last.fm/music/Skylar+Grey/_/Love+the+Way+You+Lie,"13 Jun 2023, 09:12"
,Johnny Cash,,,The Very Best Of,Ring of Fire,https://www.last.fm/music/Johnny+Cash/_/Ring+of+Fire,"13 Jun 2023, 09:09"
17e4c9b4-d966-4b95-95d3-85503e437045,Sharks in your Mouth,,,Take What You Want,Take What You Want,https://www.last.fm/music/Sharks+in+your+Mouth/_/Take+What+You+Want,"13 Jun 2023, 09:05"
d8f0f6ac-a0a7-47bd-9786-f9106d7bdd11,Ice Nine Kills,2c8d82f1-f614-459d-ab54-d48ca8430d08,1abc25fb-077c-4d7a-af5a-16d6e6cdade3,The Silver Scream,The American Nightmare,https://www.last.fm/music/Ice+Nine+Kills/_/The+American+Nightmare,"13 Jun 2023, 09:01"
65b83862-32e4-444a-ad59-aa8f4866a0ad,Smash Into Pieces,,3b3b8f83-a02d-459b-9332-6b01c9edf379,Evolver,Lullaby,https://www.last.fm/music/Smash+Into+Pieces/_/Lullaby,"13 Jun 2023, 08:59"
65b83862-32e4-444a-ad59-aa8f4866a0ad,Smash Into Pieces,,3b3b8f83-a02d-459b-9332-6b01c9edf379,Evolver,Lullaby,https://www.last.fm/music/Smash+Into+Pieces/_/Lullaby,"13 Jun 2023, 08:56"
635eace8-33c3-459b-8c20-12e53d085d6a,Рожь,9123852c-5584-4d49-8e97-6affe229a6af,9610bc94-495d-4bd2-99b2-0129ebc10c16,Вечное,Усни,https://www.last.fm/music/%D0%A0%D0%BE%D0%B6%D1%8C/_/%D0%A3%D1%81%D0%BD%D0%B8,"13 Jun 2023, 08:47"
8aa5b65a-5b3c-4029-92bf-47a544356934,Ozzy Osbourne,,205f0261-eea0-40b6-8798-3c2a8498ae3a,Memoirs of a Madman,"Mama, I'm Coming Home","https://www.last.fm/music/Ozzy+Osbourne/_/Mama,+I%27m+Coming+Home","13 Jun 2023, 08:43"
f57e14e4-b030-467c-b202-539453f504ec,Children of Bodom,0bf675ad-e57a-434c-b71d-3a11d2004ff1,0c000d16-eb77-4a46-ba80-b430d0ed7fc6,Blooddrunk,Lobodomy,https://www.last.fm/music/Children+of+Bodom/_/Lobodomy,"13 Jun 2023, 08:38"
7cf5723f-256b-4efa-a990-f6d78041b870,Нейромонах Феофан,,,Древнерусский рейв,Небо,https://www.last.fm/music/%D0%9D%D0%B5%D0%B9%D1%80%D0%BE%D0%BC%D0%BE%D0%BD%D0%B0%D1%85+%D0%A4%D0%B5%D0%BE%D1%84%D0%B0%D0%BD/_/%D0%9D%D0%B5%D0%B1%D0%BE,"13 Jun 2023, 08:34"
074e3847-f67f-49f9-81f1-8c8cea147e8e,Bring Me the Horizon,1a6b53f4-fa37-4c85-9912-48908dab92e1,3e8f35ea-5621-4929-af02-1a1415d8a94a,That's the Spirit,Run,https://www.last.fm/music/Bring+Me+the+Horizon/_/Run,"13 Jun 2023, 08:31"
5cf3bae7-166f-44c2-b48f-63ddea9d4fb2,Crown the Empire,66484b9c-3d65-3163-aa0d-1edc1ceeb520,9db191dd-36ce-447e-8926-c76536182787,Limitless,Johnny Ringo,https://www.last.fm/music/Crown+the+Empire/_/Johnny+Ringo,"13 Jun 2023, 08:26"
,Kira Winter,,,Helvegen (Путь к Хель),Helvegen (Путь к Хель),https://www.last.fm/music/Kira+Winter/_/Helvegen+(%D0%9F%D1%83%D1%82%D1%8C+%D0%BA+%D0%A5%D0%B5%D0%BB%D1%8C),"13 Jun 2023, 07:50"
,Инна Желанная,,,Танцы Теней,Легко блюз до-минор,https://www.last.fm/music/%D0%98%D0%BD%D0%BD%D0%B0+%D0%96%D0%B5%D0%BB%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F/_/%D0%9B%D0%B5%D0%B3%D0%BA%D0%BE+%D0%B1%D0%BB%D1%8E%D0%B7+%D0%B4%D0%BE-%D0%BC%D0%B8%D0%BD%D0%BE%D1%80,"13 Jun 2023, 07:44"
27a1fc6f-9f51-4a43-bd1f-6de3c8000434,Corpo-Mente,1af2e74b-928a-4632-8733-5f475ab24f13,2498103b-8e13-4b5c-b798-65b7263f9b9a,Corpo-Mente,Dorma,https://www.last.fm/music/Corpo-Mente/_/Dorma,"13 Jun 2023, 07:39"
,Rafferty,,,Mausoleum,Mausoleum,https://www.last.fm/music/Rafferty/_/Mausoleum,"13 Jun 2023, 07:33"
b2176eae-16da-46e7-a29c-31efea86505e,Trigg & Gusset,6531e416-7ab8-4c79-9beb-533ad7eda9d8,6c8f13d4-0488-499c-97da-ceadd61c2f89,Adagio for the Blue,The Vault,https://www.last.fm/music/Trigg+&+Gusset/_/The+Vault,"13 Jun 2023, 07:28"
,Amaniel,,,Elven,Ancalima Fenume,https://www.last.fm/music/Amaniel/_/Ancalima+Fenume,"13 Jun 2023, 07:21"
c0248a0a-d539-4386-b49d-4a4549a7fa50,КарелиЯ,,,Я жду,Я жду,https://www.last.fm/music/%D0%9A%D0%B0%D1%80%D0%B5%D0%BB%D0%B8%D0%AF/_/%D0%AF+%D0%B6%D0%B4%D1%83,"13 Jun 2023, 07:16"
