artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
,Tony Anderson & Luke Atencio,aa6c8390-d5ff-411b-ad39-4254eab06884,,Holy Ghost,Jesus Goes to a Korn Concert,https://www.last.fm/music/Tony+Anderson+&+Luke+Atencio/_/Jesus+Goes+to+a+Korn+Concert,"06 Nov 2023, 23:55"
be861405-baf0-4062-af84-7da806e4929e,Fariborz Lachini,,,Lily of the Valley - Pieces for Peace,Fallen Stars,https://www.last.fm/music/Fariborz+Lachini/_/Fallen+Stars,"06 Nov 2023, 23:47"
fa34b363-79df-434f-a5b8-be4e6898543f,Ludovico Einaudi,618d3f4e-4144-4cd3-8ec3-b948199e4711,686bbe77-7a7f-4dd3-8634-8cd66afdb7b2,Eden Roc,Exit,https://www.last.fm/music/Ludovico+Einaudi/_/Exit,"06 Nov 2023, 23:39"
,Frank Peter Zimmermann/Jeffrey Tate,,,Concerto Adagio: Bach,Violin Concerto in E BWV1042: II.   Adagio,https://www.last.fm/music/Frank+Peter+Zimmermann%2FJeffrey+Tate/_/Violin+Concerto+in+E+BWV1042:+II.+++Adagio,"06 Nov 2023, 23:32"
db090c8b-f90b-4126-86a7-30e1e11cf774,Kamal,0a121be4-a2aa-40ec-9bd0-81ee75ac9a61,629ee0b9-1d90-47b5-a1a8-6682c3ec23a0,Whale Meditation,Desiderata,https://www.last.fm/music/Kamal/_/Desiderata,"06 Nov 2023, 23:22"
2b47310c-8ec1-4577-8356-b9bf655ac82a,Dean Evenson,,,Healing Suite,Smooth Glide,https://www.last.fm/music/Dean+Evenson/_/Smooth+Glide,"06 Nov 2023, 23:14"
,Dj Rostej,,d4d7a814-f763-4464-bf4d-47f0e306ebac,Jane,No War,https://www.last.fm/music/Dj+Rostej/_/No+War,"06 Nov 2023, 23:07"
,Медитации НВБ,,,Частоты cольфеджио,"528 Гц, восстановление ДНК и положительная трансформация","https://www.last.fm/music/%D0%9C%D0%B5%D0%B4%D0%B8%D1%82%D0%B0%D1%86%D0%B8%D0%B8+%D0%9D%D0%92%D0%91/_/528+%D0%93%D1%86,+%D0%B2%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5+%D0%94%D0%9D%D0%9A+%D0%B8+%D0%BF%D0%BE%D0%BB%D0%BE%D0%B6%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D1%82%D1%80%D0%B0%D0%BD%D1%81%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F","06 Nov 2023, 22:59"
8208d8f9-61b6-47f2-90c0-2680dadd56a8,Stellardrone,4bde73bd-5d4f-359a-9a1a-4f2710fd04bd,da0bcd9a-41a2-496b-8d6b-dceba9fb91cf,On A Beam Of Light,The Earth Is Blue,https://www.last.fm/music/Stellardrone/_/The+Earth+Is+Blue,"06 Nov 2023, 22:50"
,Daniel Barenboim,,,Mozart: The Complete Piano Concertos,"Mozart: Piano Concerto No. 11 in F Major, K. 413: II. Larghetto","https://www.last.fm/music/Daniel+Barenboim/_/Mozart:+Piano+Concerto+No.+11+in+F+Major,+K.+413:+II.+Larghetto","06 Nov 2023, 22:42"
