artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
fcfa9543-e113-4ef9-9ef6-455ba4cbe7af,Jim Croce,,4bbd365d-84af-4615-bf67-f122e6a52a5c,Lover's Cross,Time in a Bottle,https://www.last.fm/music/Jim+Croce/_/Time+in+a+Bottle,"10 Aug 2023, 13:51"
94d871c2-44ce-47c1-aec1-ff011022ede0,Gealdýr,,,Völuspá,Völuspá,https://www.last.fm/music/Geald%C3%BDr/_/V%C3%B6lusp%C3%A1,"10 Aug 2023, 13:33"
34964ede-3103-4023-93c8-ee514abdcb3b,Hindi Zahra,113e5edc-f28b-3784-b870-a2d99cf586c4,1bc8af5b-ac04-3ccc-a48e-7475cf3cd2c4,Handmade,Beautiful tango,https://www.last.fm/music/Hindi+Zahra/_/Beautiful+tango,"10 Aug 2023, 13:29"
,Гости Гаррисона,,,"Там, где мой дом","Там, где мой дом","https://www.last.fm/music/%D0%93%D0%BE%D1%81%D1%82%D0%B8+%D0%93%D0%B0%D1%80%D1%80%D0%B8%D1%81%D0%BE%D0%BD%D0%B0/_/%D0%A2%D0%B0%D0%BC,+%D0%B3%D0%B4%D0%B5+%D0%BC%D0%BE%D0%B9+%D0%B4%D0%BE%D0%BC","10 Aug 2023, 03:52"
a75f009f-7234-4f69-81a2-c1f7492f4106,Vildhjarta,2f1fa337-c706-4c10-994d-77f68c0d0fd9,0d26c29c-4ff4-4d2a-89af-4b40dd8e7981,måsstaden (forte),Traces,https://www.last.fm/music/Vildhjarta/_/Traces,"10 Aug 2023, 03:46"
321fdfbb-426b-43f7-8295-fa9aca6348d9,Hollywood Undead,016aaadb-3fa5-3842-ae19-7da0c5f452fc,20cfd93f-2693-4fe3-88ac-e099072f5041,Swan Songs,Sell Your Soul,https://www.last.fm/music/Hollywood+Undead/_/Sell+Your+Soul,"10 Aug 2023, 03:42"
,Josh A,,,Lonely Vibes,DRIFT,https://www.last.fm/music/Josh+A/_/DRIFT,"10 Aug 2023, 03:41"
796f730a-c418-4f5e-80ea-d1216873a447,Palisades,8c5bc4d5-c4da-4d46-a681-6a34de686150,20b6bcbc-1114-4670-982d-d69c3fb3c6a0,Mind Games,Bad Girls,https://www.last.fm/music/Palisades/_/Bad+Girls,"10 Aug 2023, 03:37"
