artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
d4c30f75-d065-4eb3-b865-060f20b9aeea,I Am Waiting for You Last Summer,8c088101-5e3c-4372-91ea-099ce8d64f7a,170d9867-4f3f-4fec-b0dd-b3a66e5cf2b5,In Eternal Lines,Through The Walls,https://www.last.fm/music/I+Am+Waiting+for+You+Last+Summer/_/Through+The+Walls,"03 Jul 2023, 13:54"
f57e14e4-b030-467c-b202-539453f504ec,Children of Bodom,24ab3a96-c265-4343-bce4-0718863216a6,3015c110-37c8-3db3-a3cc-c07e749c6d22,Something Wild,Children of Bodom,https://www.last.fm/music/Children+of+Bodom/_/Children+of+Bodom,"03 Jul 2023, 13:48"
775ad383-ac2d-479a-af9d-b561442cb749,Sleep Token,ec14286e-abc3-48a3-abe6-062da24ccaf5,1793ac58-977e-4d6f-9fcc-fdcb046cc0a1,This Place Will Become Your Tomb,Alkaline,https://www.last.fm/music/Sleep+Token/_/Alkaline,"03 Jul 2023, 13:45"
a436dd02-0549-4c91-b608-df451217fdeb,Parkway Drive,5b280be9-075d-4aa8-9527-b4d85a4060b6,3624cd2b-693f-42f3-a51f-0d72ff4b74df,Darker Still,Darker Still,https://www.last.fm/music/Parkway+Drive/_/Darker+Still,"03 Jul 2023, 13:38"
4a68eea6-7464-467b-a0cd-69dbdb60a2a9,Anacondaz,,,Мои дети не будут скучать,Синий кит,https://www.last.fm/music/Anacondaz/_/%D0%A1%D0%B8%D0%BD%D0%B8%D0%B9+%D0%BA%D0%B8%D1%82,"03 Jul 2023, 13:35"
1e3f974a-eaa3-4340-a59d-d927f36d8333,Picturesque,9f8a2acf-72e0-4142-b8dc-6f24697b1f51,b129ca07-e1a3-4a9a-955b-ffd4e861776c,Do You Feel O.K?,Prisoner,https://www.last.fm/music/Picturesque/_/Prisoner,"03 Jul 2023, 13:28"
c6bf185b-3a3b-408e-a8b9-f51e5ed7371b,Oceans Ate Alaska,fa40d04b-b5d9-4304-880a-f441d0212095,51a1fde0-a71c-4d2e-b74c-b3b937571d56,Metamorph,Metamorph,https://www.last.fm/music/Oceans+Ate+Alaska/_/Metamorph,"03 Jul 2023, 03:56"
,Josh A,02c53a5e-4abf-45fd-9b33-ebbc80483fba,,No Shima,No Shima,https://www.last.fm/music/Josh+A/_/No+Shima,"03 Jul 2023, 03:53"
,Attila,2ea89b05-59cc-45f1-97a8-7cfce3bc16e4,896c0f0f-4c7f-4359-96a6-d5c1e00627a2,Guilty Pleasure,Dirty Dirty,https://www.last.fm/music/Attila/_/Dirty+Dirty,"03 Jul 2023, 03:49"
ddb11a19-c664-4b7b-b7c0-ddd17e99cf62,Pylot,93df41ec-aa47-4e3b-a2a5-7e65cc0d7b41,fe4d3d9f-5ae1-4fff-b633-e2855903ff8a,Shadowtask - EP,Locke,https://www.last.fm/music/Pylot/_/Locke,"03 Jul 2023, 03:45"
7aee1145-f88a-43d6-86ba-13aca653ffc1,Gaupa,bc9e7b70-9d9e-4f7a-89d9-a4430b7b351c,8daf1c09-587d-4807-9c93-ad69c944a977,Gaupa,Febersvan,https://www.last.fm/music/Gaupa/_/Febersvan,"03 Jul 2023, 03:38"
