artist_mbid,artist_name,mbid,album_mbid,album_name,song_name,song_url,dt_listen
fa52ad7e-429a-43dc-97a1-c342b490dea6,ПорноФильмы,,,В Диапазоне Между Отчаянием и Надеждой,Я так соскучился,https://www.last.fm/music/%D0%9F%D0%BE%D1%80%D0%BD%D0%BE%D0%A4%D0%B8%D0%BB%D1%8C%D0%BC%D1%8B/_/%D0%AF+%D1%82%D0%B0%D0%BA+%D1%81%D0%BE%D1%81%D0%BA%D1%83%D1%87%D0%B8%D0%BB%D1%81%D1%8F,"04 Nov 2023, 05:54"
1768e417-3deb-47df-907a-1f457562cbd9,Дайте танк (!),,,Человеко-часы. Deluxe Version,Бардак,https://www.last.fm/music/%D0%94%D0%B0%D0%B9%D1%82%D0%B5+%D1%82%D0%B0%D0%BD%D0%BA+(!)/_/%D0%91%D0%B0%D1%80%D0%B4%D0%B0%D0%BA,"04 Nov 2023, 05:51"
,РАЙТЕР,,,"Там, где всегда нас ждут","Там, где всегда нас ждут","https://www.last.fm/music/%D0%A0%D0%90%D0%99%D0%A2%D0%95%D0%A0/_/%D0%A2%D0%B0%D0%BC,+%D0%B3%D0%B4%D0%B5+%D0%B2%D1%81%D0%B5%D0%B3%D0%B4%D0%B0+%D0%BD%D0%B0%D1%81+%D0%B6%D0%B4%D1%83%D1%82","04 Nov 2023, 05:47"
72b357ac-defe-4d96-9455-a8a07ff87dcb,Wildways,,,Don't Go,Don't Go,https://www.last.fm/music/Wildways/_/Don%27t+Go,"04 Nov 2023, 05:42"
36f2397b-9fe9-4e70-b93e-996ce7e2240b,Forest Fire,,,Осколки,Оставлю,https://www.last.fm/music/Forest+Fire/_/%D0%9E%D1%81%D1%82%D0%B0%D0%B2%D0%BB%D1%8E,"04 Nov 2023, 05:38"
,Loners,,,Кома,Кома,https://www.last.fm/music/Loners/_/%D0%9A%D0%BE%D0%BC%D0%B0,"04 Nov 2023, 05:24"
,Сироткин,,,Тень первого облака,В панцирях черепах,https://www.last.fm/music/%D0%A1%D0%B8%D1%80%D0%BE%D1%82%D0%BA%D0%B8%D0%BD/_/%D0%92+%D0%BF%D0%B0%D0%BD%D1%86%D0%B8%D1%80%D1%8F%D1%85+%D1%87%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85,"04 Nov 2023, 05:21"
0fde5abb-09a7-4b99-9955-a909c0b21132,Сова,,,Твой взгляд,Твой взгляд,https://www.last.fm/music/%D0%A1%D0%BE%D0%B2%D0%B0/_/%D0%A2%D0%B2%D0%BE%D0%B9+%D0%B2%D0%B7%D0%B3%D0%BB%D1%8F%D0%B4,"04 Nov 2023, 05:18"
f4c2800c-bd0f-42e0-bdc2-81a701df33f5,Bernward Koch,9b0f85a6-58a2-4edd-a6e5-c79aade51371,,Remembering,Floating Feather,https://www.last.fm/music/Bernward+Koch/_/Floating+Feather,"04 Nov 2023, 03:19"
,Denis Stelmakh,,e1158c34-273f-4f95-9c4b-cfbb6a69c0d7,Ambience,Inside,https://www.last.fm/music/Denis+Stelmakh/_/Inside,"04 Nov 2023, 03:12"
,Karl Leister,,,Mozart: Clarinet & Bassoon Concertos,"Mozart: Clarinet Concerto in A Major, K. 622 - II. Adagio","https://www.last.fm/music/Karl+Leister/_/Mozart:+Clarinet+Concerto+in+A+Major,+K.+622+-+II.+Adagio","04 Nov 2023, 03:04"
,Deuter,72e9b7d5-cc14-46e9-a0fc-cccb9ceafcf7,,Koyasan: Reiki Sound Healing,Sound of Invisible Waters,https://www.last.fm/music/Deuter/_/Sound+of+Invisible+Waters,"04 Nov 2023, 02:55"
,Llewellyn,,,Shaant Spa Music for Healing,Onward,https://www.last.fm/music/Llewellyn/_/Onward,"04 Nov 2023, 02:47"
57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,Vangelis,9a3340e0-ca18-4825-8ff7-88165827193c,5e5eee72-1fa8-4716-910d-a1211184ed69,Oceanic,Fields of Coral,https://www.last.fm/music/Vangelis/_/Fields+of+Coral,"04 Nov 2023, 02:39"
,J. Martinson,,,RUHE,Signed,https://www.last.fm/music/J.+Martinson/_/Signed,"04 Nov 2023, 02:31"
4a37c64f-4151-4c4b-ab69-a58450f9967e,Alfred Brendel,,,Schubert: Piano Works 1822-1828,"Piano Sonata No.19 in C minor, D.958 - 2. Adagio","https://www.last.fm/music/Alfred+Brendel/_/Piano+Sonata+No.19+in+C+minor,+D.958+-+2.+Adagio","04 Nov 2023, 02:23"
,Dj Rostej,,d4d7a814-f763-4464-bf4d-47f0e306ebac,Jane,Mysterious Night,https://www.last.fm/music/Dj+Rostej/_/Mysterious+Night,"04 Nov 2023, 02:15"
db511542-7e53-4dfb-b513-504d52a0446f,Elisabeth Leonskaja,d75c021b-4518-443d-9511-84253d36ee87,,Chopin: Nocturnes [Complete],Nocturne No.14 In F Sharp Minor Op.48 No.2,https://www.last.fm/music/Elisabeth+Leonskaja/_/Nocturne+No.14+In+F+Sharp+Minor+Op.48+No.2,"04 Nov 2023, 02:07"
,Vinito,,,Buddha Dream Lounge,Bhiksu On His Way,https://www.last.fm/music/Vinito/_/Bhiksu+On+His+Way,"04 Nov 2023, 01:59"
,Алексей Любимов,,,Bagatellen und Serenaden,Silvestrov: Der Bote,https://www.last.fm/music/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9+%D0%9B%D1%8E%D0%B1%D0%B8%D0%BC%D0%BE%D0%B2/_/Silvestrov:+Der+Bote,"04 Nov 2023, 01:50"
bf35e4fb-d6d9-42aa-a60e-822960444c6e,Karunesh,,66ae4e00-3f20-3436-8eb3-d259316cda44,Heart Chakra Meditation,Circle,https://www.last.fm/music/Karunesh/_/Circle,"04 Nov 2023, 01:42"
,Relaxation - Ambient,,,Harmonies Compilation,Apaisement / Appeasement / Rust,https://www.last.fm/music/Relaxation+-+Ambient/_/Apaisement+%2F+Appeasement+%2F+Rust,"04 Nov 2023, 01:34"
,Sirius Eyes,,,Solitude,Solitude,https://www.last.fm/music/Sirius+Eyes/_/Solitude,"04 Nov 2023, 01:26"
,Parijat,878ef165-f54d-4c97-8602-94fc152b7411,,Music for Massage,Raindance,https://www.last.fm/music/Parijat/_/Raindance,"04 Nov 2023, 01:18"
747096a6-6567-408d-9651-1bb7d64cae4b,Hakobune,53659426-5ac5-43e3-ad0c-33704ce6f856,e2a7bdc9-73e3-4ecf-b9b5-f64a8fa35c42,Shadow On the Lawn,Shadow On the Lawn,https://www.last.fm/music/Hakobune/_/Shadow+On+the+Lawn,"04 Nov 2023, 01:09"
69ecc785-9df7-493e-a141-873c761c7ee9,Wychazel,8b6aec13-f529-435b-ac81-758ed75e9f8d,9b0e533e-7f70-4fd1-b2e1-1d3c9497f401,Beltane Moon 2,The Face of Selene,https://www.last.fm/music/Wychazel/_/The+Face+of+Selene,"04 Nov 2023, 01:02"
,Музыка для массажа,,,Музыка для массажа и релаксации,Медицинский массаж спины,https://www.last.fm/music/%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0+%D0%B4%D0%BB%D1%8F+%D0%BC%D0%B0%D1%81%D1%81%D0%B0%D0%B6%D0%B0/_/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9+%D0%BC%D0%B0%D1%81%D1%81%D0%B0%D0%B6+%D1%81%D0%BF%D0%B8%D0%BD%D1%8B,"04 Nov 2023, 00:53"
,Digital Rain,,,I Miss You,I Miss You,https://www.last.fm/music/Digital+Rain/_/I+Miss+You,"04 Nov 2023, 00:45"
ef2c6449-d02b-415b-ad8c-c14c08266552,Sun Kil Moon,37c512a5-f84d-444f-9549-b78fa61fd755,,I Am ZoZo,Heron Blue,https://www.last.fm/music/Sun+Kil+Moon/_/Heron+Blue,"04 Nov 2023, 00:38"
23368bb2-9faa-487d-8a6b-301ddff9711f,Singh Kaur,ba3ef900-50ad-4b66-9272-236eafb62303,a0979ff9-e0d3-4f5a-a471-d10c10ae0e22,This Universe,Spark in the Night,https://www.last.fm/music/Singh+Kaur/_/Spark+in+the+Night,"04 Nov 2023, 00:30"
,Михаил Плетнёв,,,Scarlatti: 15 Sonatas,Sonata in D minor Kk 213,https://www.last.fm/music/%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB+%D0%9F%D0%BB%D0%B5%D1%82%D0%BD%D1%91%D0%B2/_/Sonata+in+D+minor+Kk+213,"04 Nov 2023, 00:22"
